Código región,Región,Código provincia,Provincia,Código comuna,Comuna,Población censada,Hombres,Mujeres,Razón hombre-mujer
3,Atacama,31.0,Copiapó,3101.0,Copiapó,168831.0,83536.0,85295.0,97.9
3,Atacama,31.0,Copiapó,3102.0,Caldera,18805.0,9396.0,9409.0,99.9
3,Atacama,31.0,Copiapó,3103.0,Tierra Amarilla,11846.0,6070.0,5776.0,105.1
3,Atacama,32.0,Chañaral,3201.0,Chañaral,12345.0,6219.0,6126.0,101.5
3,Atacama,32.0,Chañaral,3202.0,Diego de Almagro,11397.0,5672.0,5725.0,99.1
3,Atacama,33.0,Huasco,3301.0,Vallenar,54222.0,26541.0,27681.0,95.9
3,Atacama,33.0,Huasco,3302.0,Alto del Carmen,4788.0,2454.0,2334.0,105.1
3,Atacama,33.0,Huasco,3303.0,Freirina,7577.0,3743.0,3834.0,97.6
3,Atacama,33.0,Huasco,3304.0,Huasco,9369.0,4632.0,4737.0,97.8
