Código región,Región,Código provincia,Provincia,Código comuna,Comuna,Población censada,Hombres,Mujeres,Razón hombre-mujer
2,Antofagasta,21.0,Antofagasta,2101.0,Antofagasta,401096.0,197979.0,203117.0,97.5
2,Antofagasta,21.0,Antofagasta,2102.0,Mejillones,14084.0,7021.0,7063.0,99.4
2,Antofagasta,21.0,Antofagasta,2103.0,Sierra Gorda,1472.0,707.0,765.0,92.4
2,Antofagasta,21.0,Antofagasta,2104.0,Taltal,12097.0,6063.0,6034.0,100.5
2,Antofagasta,22.0,El Loa,2201.0,Calama,166334.0,82269.0,84065.0,97.9
2,Antofagasta,22.0,El Loa,2202.0,Ollagüe,256.0,122.0,134.0,91.0
2,Antofagasta,22.0,El Loa,2203.0,San Pedro de Atacama,9843.0,4768.0,5075.0,94.0
2,Antofagasta,23.0,Tocopilla,2301.0,Tocopilla,25400.0,12589.0,12811.0,98.3
2,Antofagasta,23.0,Tocopilla,2302.0,María Elena,4834.0,2477.0,2357.0,105.1
