Código región,Región,Código provincia,Provincia,Codigo comuna,Comuna,País o continente de nacimiento,Inmigrantes internacionales
14,Los Ríos,141.0,Valdivia,14106.0,Mariquina,Haití,*
14,Los Ríos,141.0,Valdivia,14106.0,Mariquina,Perú,*
14,Los Ríos,141.0,Valdivia,14106.0,Mariquina,Venezuela (República Bolivariana de),61
14,Los Ríos,141.0,Valdivia,14106.0,Mariquina,Otros países de América del Sur,*
14,Los Ríos,141.0,Valdivia,14106.0,Mariquina,Otros países de América Central y El Caribe,*
14,Los Ríos,141.0,Valdivia,14106.0,Mariquina,América del Norte,*
14,Los Ríos,141.0,Valdivia,14106.0,Mariquina,Europa,*
14,Los Ríos,141.0,Valdivia,14106.0,Mariquina,Asia,*
14,Los Ríos,141.0,Valdivia,14106.0,Mariquina,África,*
14,Los Ríos,141.0,Valdivia,14106.0,Mariquina,Oceanía,*
14,Los Ríos,141.0,Valdivia,14106.0,Mariquina,País de nacimiento no declarado,0
14,Los Ríos,141.0,Valdivia,14107.0,Paillaco,Total nacidos fuera del país,222
14,Los Ríos,141.0,Valdivia,14107.0,Paillaco,Argentina,54
14,Los Ríos,141.0,Valdivia,14107.0,Paillaco,Bolivia (Estado Plurinacional de),*
14,Los Ríos,141.0,Valdivia,14107.0,Paillaco,Colombia,*
14,Los Ríos,141.0,Valdivia,14107.0,Paillaco,Haití,*
14,Los Ríos,141.0,Valdivia,14107.0,Paillaco,Perú,*
14,Los Ríos,141.0,Valdivia,14107.0,Paillaco,Venezuela (República Bolivariana de),108
14,Los Ríos,141.0,Valdivia,14107.0,Paillaco,Otros países de América del Sur,*
14,Los Ríos,141.0,Valdivia,14107.0,Paillaco,Otros países de América Central y El Caribe,*
14,Los Ríos,141.0,Valdivia,14107.0,Paillaco,América del Norte,*
14,Los Ríos,141.0,Valdivia,14107.0,Paillaco,Europa,*
14,Los Ríos,141.0,Valdivia,14107.0,Paillaco,Asia,*
14,Los Ríos,141.0,Valdivia,14107.0,Paillaco,África,*
14,Los Ríos,141.0,Valdivia,14107.0,Paillaco,Oceanía,*
14,Los Ríos,141.0,Valdivia,14107.0,Paillaco,País de nacimiento no declarado,0
14,Los Ríos,141.0,Valdivia,14108.0,Panguipulli,Total nacidos fuera del país,493
14,Los Ríos,141.0,Valdivia,14108.0,Panguipulli,Argentina,190
14,Los Ríos,141.0,Valdivia,14108.0,Panguipulli,Bolivia (Estado Plurinacional de),*
14,Los Ríos,141.0,Valdivia,14108.0,Panguipulli,Colombia,*
14,Los Ríos,141.0,Valdivia,14108.0,Panguipulli,Haití,*
14,Los Ríos,141.0,Valdivia,14108.0,Panguipulli,Perú,*
14,Los Ríos,141.0,Valdivia,14108.0,Panguipulli,Venezuela (República Bolivariana de),101
14,Los Ríos,141.0,Valdivia,14108.0,Panguipulli,Otros países de América del Sur,*
14,Los Ríos,141.0,Valdivia,14108.0,Panguipulli,Otros países de América Central y El Caribe,*
14,Los Ríos,141.0,Valdivia,14108.0,Panguipulli,América del Norte,*
14,Los Ríos,141.0,Valdivia,14108.0,Panguipulli,Europa,*
14,Los Ríos,141.0,Valdivia,14108.0,Panguipulli,Asia,*
14,Los Ríos,141.0,Valdivia,14108.0,Panguipulli,África,0
14,Los Ríos,141.0,Valdivia,14108.0,Panguipulli,Oceanía,*
14,Los Ríos,141.0,Valdivia,14108.0,Panguipulli,País de nacimiento no declarado,0
14,Los Ríos,142.0,Ranco,14201.0,La Unión,Total nacidos fuera del país,321
14,Los Ríos,142.0,Ranco,14201.0,La Unión,Argentina,68
14,Los Ríos,142.0,Ranco,14201.0,La Unión,Bolivia (Estado Plurinacional de),*
14,Los Ríos,142.0,Ranco,14201.0,La Unión,Colombia,66
14,Los Ríos,142.0,Ranco,14201.0,La Unión,Haití,*
14,Los Ríos,142.0,Ranco,14201.0,La Unión,Perú,*
14,Los Ríos,142.0,Ranco,14201.0,La Unión,Venezuela (República Bolivariana de),75
14,Los Ríos,142.0,Ranco,14201.0,La Unión,Otros países de América del Sur,*
14,Los Ríos,142.0,Ranco,14201.0,La Unión,Otros países de América Central y El Caribe,*
14,Los Ríos,142.0,Ranco,14201.0,La Unión,América del Norte,*
14,Los Ríos,142.0,Ranco,14201.0,La Unión,Europa,*
14,Los Ríos,142.0,Ranco,14201.0,La Unión,Asia,*
14,Los Ríos,142.0,Ranco,14201.0,La Unión,África,*
14,Los Ríos,142.0,Ranco,14201.0,La Unión,Oceanía,*
14,Los Ríos,142.0,Ranco,14201.0,La Unión,País de nacimiento no declarado,1
14,Los Ríos,142.0,Ranco,14202.0,Futrono,Total nacidos fuera del país,216
14,Los Ríos,142.0,Ranco,14202.0,Futrono,Argentina,68
14,Los Ríos,142.0,Ranco,14202.0,Futrono,Bolivia (Estado Plurinacional de),*
14,Los Ríos,142.0,Ranco,14202.0,Futrono,Colombia,*
14,Los Ríos,142.0,Ranco,14202.0,Futrono,Haití,*
14,Los Ríos,142.0,Ranco,14202.0,Futrono,Perú,*
14,Los Ríos,142.0,Ranco,14202.0,Futrono,Venezuela (República Bolivariana de),78
14,Los Ríos,142.0,Ranco,14202.0,Futrono,Otros países de América del Sur,*
14,Los Ríos,142.0,Ranco,14202.0,Futrono,Otros países de América Central y El Caribe,*
14,Los Ríos,142.0,Ranco,14202.0,Futrono,América del Norte,*
14,Los Ríos,142.0,Ranco,14202.0,Futrono,Europa,*
14,Los Ríos,142.0,Ranco,14202.0,Futrono,Asia,*
14,Los Ríos,142.0,Ranco,14202.0,Futrono,África,0
14,Los Ríos,142.0,Ranco,14202.0,Futrono,Oceanía,0
14,Los Ríos,142.0,Ranco,14202.0,Futrono,País de nacimiento no declarado,0
14,Los Ríos,142.0,Ranco,14203.0,Lago Ranco,Total nacidos fuera del país,93
14,Los Ríos,142.0,Ranco,14203.0,Lago Ranco,Argentina,*
14,Los Ríos,142.0,Ranco,14203.0,Lago Ranco,Bolivia (Estado Plurinacional de),0
14,Los Ríos,142.0,Ranco,14203.0,Lago Ranco,Colombia,*
14,Los Ríos,142.0,Ranco,14203.0,Lago Ranco,Haití,0
14,Los Ríos,142.0,Ranco,14203.0,Lago Ranco,Perú,*
14,Los Ríos,142.0,Ranco,14203.0,Lago Ranco,Venezuela (República Bolivariana de),*
14,Los Ríos,142.0,Ranco,14203.0,Lago Ranco,Otros países de América del Sur,*
14,Los Ríos,142.0,Ranco,14203.0,Lago Ranco,Otros países de América Central y El Caribe,*
14,Los Ríos,142.0,Ranco,14203.0,Lago Ranco,América del Norte,*
14,Los Ríos,142.0,Ranco,14203.0,Lago Ranco,Europa,*
14,Los Ríos,142.0,Ranco,14203.0,Lago Ranco,Asia,*
14,Los Ríos,142.0,Ranco,14203.0,Lago Ranco,África,*
14,Los Ríos,142.0,Ranco,14203.0,Lago Ranco,Oceanía,*
14,Los Ríos,142.0,Ranco,14203.0,Lago Ranco,País de nacimiento no declarado,0
14,Los Ríos,142.0,Ranco,14204.0,Río Bueno,Total nacidos fuera del país,325
14,Los Ríos,142.0,Ranco,14204.0,Río Bueno,Argentina,98
14,Los Ríos,142.0,Ranco,14204.0,Río Bueno,Bolivia (Estado Plurinacional de),*
14,Los Ríos,142.0,Ranco,14204.0,Río Bueno,Colombia,*
14,Los Ríos,142.0,Ranco,14204.0,Río Bueno,Haití,*
14,Los Ríos,142.0,Ranco,14204.0,Río Bueno,Perú,*
14,Los Ríos,142.0,Ranco,14204.0,Río Bueno,Venezuela (República Bolivariana de),65
14,Los Ríos,142.0,Ranco,14204.0,Río Bueno,Otros países de América del Sur,*
14,Los Ríos,142.0,Ranco,14204.0,Río Bueno,Otros países de América Central y El Caribe,*
14,Los Ríos,142.0,Ranco,14204.0,Río Bueno,América del Norte,*
14,Los Ríos,142.0,Ranco,14204.0,Río Bueno,Europa,*
14,Los Ríos,142.0,Ranco,14204.0,Río Bueno,Asia,*
14,Los Ríos,142.0,Ranco,14204.0,Río Bueno,África,*
14,Los Ríos,142.0,Ranco,14204.0,Río Bueno,Oceanía,*
14,Los Ríos,142.0,Ranco,14204.0,Río Bueno,País de nacimiento no declarado,2
