Código región,Región,Código provincia,Provincia,Codigo comuna,Comuna,País o continente de nacimiento,Inmigrantes internacionales
1,Tarapacá,14.0,Del Tamarugal,1403.0,Colchane,País de nacimiento no declarado,0
1,Tarapacá,14.0,Del Tamarugal,1404.0,Huara,Total nacidos fuera del país,688
1,Tarapacá,14.0,Del Tamarugal,1404.0,Huara,Argentina,*
1,Tarapacá,14.0,Del Tamarugal,1404.0,Huara,Bolivia (Estado Plurinacional de),533
1,Tarapacá,14.0,Del Tamarugal,1404.0,Huara,Colombia,*
1,Tarapacá,14.0,Del Tamarugal,1404.0,Huara,Haití,0
1,Tarapacá,14.0,Del Tamarugal,1404.0,Huara,Perú,99
1,Tarapacá,14.0,Del Tamarugal,1404.0,Huara,Venezuela (República Bolivariana de),*
1,Tarapacá,14.0,Del Tamarugal,1404.0,Huara,Otros países de América del Sur,*
1,Tarapacá,14.0,Del Tamarugal,1404.0,Huara,Otros países de América Central y El Caribe,*
1,Tarapacá,14.0,Del Tamarugal,1404.0,Huara,América del Norte,0
1,Tarapacá,14.0,Del Tamarugal,1404.0,Huara,Europa,*
1,Tarapacá,14.0,Del Tamarugal,1404.0,Huara,Asia,*
1,Tarapacá,14.0,Del Tamarugal,1404.0,Huara,África,0
1,Tarapacá,14.0,Del Tamarugal,1404.0,Huara,Oceanía,0
1,Tarapacá,14.0,Del Tamarugal,1404.0,Huara,País de nacimiento no declarado,0
1,Tarapacá,14.0,Del Tamarugal,1405.0,Pica,Total nacidos fuera del país,1686
1,Tarapacá,14.0,Del Tamarugal,1405.0,Pica,Argentina,*
1,Tarapacá,14.0,Del Tamarugal,1405.0,Pica,Bolivia (Estado Plurinacional de),1466
1,Tarapacá,14.0,Del Tamarugal,1405.0,Pica,Colombia,*
1,Tarapacá,14.0,Del Tamarugal,1405.0,Pica,Haití,*
1,Tarapacá,14.0,Del Tamarugal,1405.0,Pica,Perú,55
1,Tarapacá,14.0,Del Tamarugal,1405.0,Pica,Venezuela (República Bolivariana de),87
1,Tarapacá,14.0,Del Tamarugal,1405.0,Pica,Otros países de América del Sur,*
1,Tarapacá,14.0,Del Tamarugal,1405.0,Pica,Otros países de América Central y El Caribe,*
1,Tarapacá,14.0,Del Tamarugal,1405.0,Pica,América del Norte,*
1,Tarapacá,14.0,Del Tamarugal,1405.0,Pica,Europa,*
1,Tarapacá,14.0,Del Tamarugal,1405.0,Pica,Asia,0
1,Tarapacá,14.0,Del Tamarugal,1405.0,Pica,África,*
1,Tarapacá,14.0,Del Tamarugal,1405.0,Pica,Oceanía,0
1,Tarapacá,14.0,Del Tamarugal,1405.0,Pica,País de nacimiento no declarado,0
